"","clean.city.1860","County.1860","clean.city.1910","County.1910","lon","lat","State.1910","City.1910","Pop.1910","State.1860","City.1860","Pop.1860","alternate.city.1910","alternate.city.1860","inside_1910","inside_1860","match.ID","Deutsch.1910","Franzosisch.1910","Italienisch.1910","Romanisch.1910","Mannlich.1910","Weiblich.1910","Auslander.1910","Protestantisch.1910","Katholisch.1910","Deutsch.1860","Franzosisch.1860","Italienisch.1860","Romanisch.1860","Mannlich.1860","Weiblich.1860","Auslander.1860","Protestantische.1860","Katholisch.1860","PctGerman","rough","elev","Dist","Growth","PctCath"
"155","Courtilles","Milden(Moudon)-Bezirk","Curtilles","11. Moudon (Milden)",6.8495318,46.699182,"Vaud","198. Curtilles",388,"Vaud","9. Courtilles",387,"FALSE","FALSE",TRUE,TRUE,FALSE,11,365,8,0,213,171,31,363,21,1,66,0,"0",203,184,0,385,2,0.0149253731343284,153,550,-2.0844775333968,1,0.00516795865633075
"156","Courtion","See-Bezirk","Courtion","5. See (Lac)",7.0666772,46.8564791,"Freiburg","220. Courtion .",229,"Freiburg","17. Courtion",203,"FALSE","FALSE",TRUE,TRUE,FALSE,21,206,1,0,118,110,18,1,227,0,49,0,"0",100,103,1,1,202,0,73,590,0.952001278742067,26,0.995073891625616
"157","Crans","Nyon-Bezirk","Crans","12. Nyon (Neuss)",6.09274,46.4411,"Vaud","234. Crans",460,"Vaud","13. Crans",334,"FALSE","FALSE",TRUE,TRUE,FALSE,30,429,3,0,187,275,156,302,160,0,75,0,"0",176,158,70,252,82,0,250,1258,-56.0141768344924,126,0.245508982035928
"158","Crassier","Nyon-Bezirk","Crassier","12. Nyon (Neuss)",6.1635803,46.3744662,"Vaud","235.Crassier",197,"Vaud","14. Crassier",155,"FALSE","FALSE",TRUE,TRUE,FALSE,8,185,3,0,99,97,27,159,27,0,36,0,"0",82,73,36,129,25,0,57,491,-52.6179524773109,42,0.162337662337662
"159","Cremin","Milden(Moudon)-Bezirk","Cremin","11. Moudon (Milden)",6.8430763,46.7260507,"Vaud","197. Cremin",80,"Vaud","10. Crémin",102,"FALSE","FALSE",TRUE,TRUE,FALSE,22,58,1,0,43,38,2,78,3,1,18,0,"0",57,45,5,90,2,0.0526315789473684,184,645,-0.579792158200534,-22,0.0217391304347826
"160","Cresuz","Greyerz-Bezirk","Cresuz","3. La Gruyere (Greierz)",7.1419918,46.6212325,"Freiburg","112. Cresuz",175,"Freiburg","10. Cresuz",114,"FALSE","FALSE",TRUE,TRUE,FALSE,0,173,4,0,90,87,9,0,177,0,23,0,"0",59,55,0,0,114,0,465,909,9.21953579348363,61,1
"161","Crissier","Lausanne-Bezirk","Crissier","7. Lausanne",6.5743458,46.5518687,"Vaud","129. Crissier",1185,"Vaud","4. Crissier",597,"FALSE","FALSE",TRUE,TRUE,FALSE,54,1006,131,0,610,582,199,993,187,0,127,0,"0",316,281,12,585,12,0,104,448,-17.3217604262405,588,0.0201005025125628
"162","Cronay","Yverdon (Ifferten)-Bezirk","Cronay","19. Yverdon ( Iferten)",6.6968245,46.7571978,"Vaud","359. Cronay",470,"Vaud","10. Cronay",504,"FALSE","FALSE",TRUE,TRUE,FALSE,8,457,2,0,236,231,8,463,4,0,122,0,"0",258,246,7,501,3,0,127,596,-4.93556713579904,-34,0.00595238095238095
"163","Croy","Orbe-Bezirk","Croy","13. Orbe (Orbach)",6.4771608,46.6940322,"Vaud","265. Croy",294,"Vaud","12. Croy",272,"FALSE","FALSE",TRUE,TRUE,FALSE,15,271,4,0,156,134,8,283,7,0,62,0,"0",153,119,1,270,2,0,73,645,-21.3765852963204,22,0.00735294117647059
"164","Cuarnens","Cossonay-Bezirk","Cuarnens","4. Cossonay",6.4388657,46.6247604,"Vaud","54. Cuarnens",458,"Vaud","8. Cuarnens",452,"FALSE","FALSE",TRUE,TRUE,FALSE,24,425,1,0,245,205,4,443,6,0,99,0,"0",247,205,1,447,5,0,27,629,-26.6684942815391,6,0.0110619469026549
"165","Cuarny","Yverdon (Ifferten)-Bezirk","Cuarny","19. Yverdon ( Iferten)",6.6893549,46.7704322,"Vaud","360. Cuarny",267,"Vaud","11. Cuarny",298,"FALSE","FALSE",TRUE,TRUE,FALSE,10,253,0,0,138,125,0,256,6,0,57,0,"0",162,136,0,292,6,0,68,581,-6.22213307570916,-31,0.0201342281879195
"166","Cudrefin","Wiflisburg (Avenches)-Bezirk","Cudrefin","3. Avenches ( Wiflisburg )",7.0231305,46.9529982,"Vaud","38. Cudrefin",638,"Vaud","6. Cudrefin",671,"FALSE","FALSE",TRUE,TRUE,FALSE,162,470,6,0,340,298,35,606,31,15,126,0,"0",365,306,9,663,8,0.106382978723404,71,435,-2.73110716400654,-33,0.0119225037257824
"167","Cugy","Broye-Bezirk","Cugy","1.La Broye",6.8916487,46.8147442,"Freiburg","11. Cugy (F.)",726,"Freiburg","11. Cugy",505,"FALSE","FALSE",TRUE,TRUE,FALSE,30,693,2,0,361,364,18,25,700,2,104,0,"0",256,249,6,10,495,0.0188679245283019,73,483,1.45615577539259,221,0.98019801980198
"168","Cugy","Eschallens-Bezirk","Cugy","5. Echallens ( Tscherli1z)",6.6402929,46.5851396,"Vaud","83. Cugy (Vd.)",240,"Vaud","6. Cugy",244,"FALSE","FALSE",TRUE,TRUE,FALSE,5,232,3,0,128,112,3,235,5,0,47,0,"0",124,120,0,242,2,0,68,696,-11.9977874087072,-4,0.00819672131147541
"169","Culayes","Oron-Bezirk","Les Cullayes","14. Oron",6.7543068,46.5720997,"Vaud","285. Les Cullayes",222,"Vaud","6. Culayes",245,"FALSE","FALSE",TRUE,TRUE,FALSE,2,220,0,0,126,96,1,220,2,0,55,0,"0",110,135,0,244,1,0,66,828,-3.36509736768107,-23,0.00408163265306122
"170","Curlin","See-Bezirk","Cournillens","5. See (Lac)",7.100008,46.850004,"Freiburg","217. Cournillens (Kurlin )",318,"Freiburg","13. Curlin",266,"Kurlin","FALSE",TRUE,TRUE,FALSE,33,287,0,0,176,144,1,18,302,2,42,0,"0",137,129,1,25,241,0.0454545454545455,117,605,3.38468632834948,52,0.906015037593985
"171","Curwolf","See-Bezirk","Courgevaux","5. See (Lac)",7.111429,46.9079196,"Freiburg","215. Courgevaux (Gurwolf ).",428,"Freiburg","11. Curwolf",343,"Gurwolf","FALSE",TRUE,TRUE,FALSE,156,273,0,0,220,209,5,395,34,21,51,0,"0",189,154,0,343,0,0.291666666666667,131,497,0.900980687179994,85,0
"172","Cutterwyl","Sanne-Bezirk","Cutterwil","4. La Sarine ( Saane)",7.085003,46.838894,"Freiburg","160. Cutterwil",93,"Freiburg","17. Cutterwyl",95,"FALSE","FALSE",TRUE,TRUE,FALSE,18,73,0,0,53,40,2,15,78,0,19,0,"0",48,47,0,1,94,0,75,662,3.1926339418785,-2,0.989473684210526
"173","Daillens","Cossonay-Bezirk","Daillens","4. Cossonay",6.5485233,46.6205182,"Vaud","55. Daillens (Dachslungen)",442,"Vaud","9. Daillens",409,"Dachslungen","FALSE",TRUE,TRUE,FALSE,25,400,6,0,236,195,21,409,22,0,91,0,"0",212,197,3,405,4,0,98,494,-19.1891286467317,33,0.0097799511002445
"174","Delley","Broye-Bezirk","Delley","1.La Broye",6.9676921,46.9133633,"Freiburg","12. Delley",304,"Freiburg","12. Delley",295,"FALSE","FALSE",TRUE,TRUE,FALSE,20,285,0,0,153,152,13,28,277,1,56,0,"0",150,145,0,5,290,0.0175438596491228,50,496,0.954866780136704,9,0.983050847457627
"175","Demoret","Yverdon (Ifferten)-Bezirk","Demoret","19. Yverdon ( Iferten)",6.7567152,46.7473825,"Vaud","361. .Demoret",227,"Vaud","12. Démoret",256,"FALSE","FALSE",TRUE,TRUE,FALSE,32,190,0,0,122,100,0,211,11,0,49,0,"0",132,124,1,247,9,0,100,729,-0.834592381392476,-29,0.03515625
"176","Denens","Morges-Bezirk","Denens","10. Morges (Morsee)",6.45656,46.51844,"Vaud","164. Denens",257,"Vaud","11. Denens",285,"FALSE","FALSE",TRUE,TRUE,FALSE,11,241,6,0,130,128,13,246,10,0,60,0,"0",156,129,13,281,4,0,53,507,-26.9108687132026,-28,0.0140350877192982
"177","Denery","Milden(Moudon)-Bezirk","Denezy","11. Moudon (Milden)",6.7836319,46.7211621,"Vaud","199. Denezy",213,"Vaud","11. Denery",232,"FALSE","FALSE",TRUE,TRUE,FALSE,14,199,0,0,112,101,0,206,1,0,43,0,"0",124,108,1,231,1,0,95,715,-0.669040113816444,-19,0.00431034482758621
"178","Denges","Morges-Bezirk","Denges","10. Morges (Morsee)",6.5414283,46.5248345,"Vaud","165. Denges",192,"Vaud","12. Denges",193,"FALSE","FALSE",TRUE,TRUE,FALSE,12,184,0,0,99,97,0,185,11,0,52,0,"0",103,90,0,193,0,0,29,408,-20.4478966583206,-1,0
"179","Diry","Cossonay-Bezirk","Dizy","4. Cossonay",6.4956006,46.6339032,"Vaud","56. Dizy",180,"Vaud","10. Diry",177,"FALSE","FALSE",TRUE,TRUE,FALSE,11,170,0,0,105,76,0,179,2,0,34,0,"0",105,72,0,176,1,0,70,578,-22.3508029040141,3,0.00564971751412429
"180","Domdidier","Broye-Bezirk","Domdidier","1.La Broye",7.0135403,46.8670616,"Freiburg","13. Domdidier",1021,"Freiburg","13. Domdidier",766,"FALSE","FALSE",TRUE,TRUE,FALSE,26,980,12,0,525,493,45,62,953,2,148,0,"0",401,365,1,34,732,0.0133333333333333,49,435,0.801501249343858,255,0.955613577023499
"181","Dommartin","Eschallens-Bezirk","Dommartin","5. Echallens ( Tscherli1z)",6.70218,46.6496,"Vaud","84. Dommartin",201,"Vaud","7. Dommartin",217,"FALSE","FALSE",TRUE,TRUE,FALSE,5,190,4,0,106,93,5,193,6,0,57,0,"0",120,97,0,216,1,0,130,731,-7.55035227736051,-16,0.00460829493087558
"182","Dompierre","Broye-Bezirk","Dompierre","1.La Broye",6.9907525,46.8520859,"Freiburg","14. Dompierre (F.)",552,"Freiburg","14. Dompierre",439,"FALSE","FALSE",TRUE,TRUE,FALSE,2,553,1,0,277,279,11,3,553,1,90,0,"0",211,228,13,6,433,0.010989010989011,55,453,0.223514077747531,113,0.986332574031891
"183","Dompierre","Milden(Moudon)-Bezirk","Dompierre","11. Moudon (Milden)",6.8831226,46.7082946,"Vaud","200. Dompierre (Vd.)",342,"Vaud","12. Dompierre.",342,"FALSE","FALSE",TRUE,TRUE,FALSE,18,320,0,0,177,165,6,321,15,0,68,0,"0",180,162,0,340,2,0,135,728,-0.866027173056757,0,0.00584795321637427
"184","Donatire","Wiflisburg (Avenches)-Bezirk","Donatyre","3. Avenches ( Wiflisburg )",7.05,46.883333,"Vaud","39. Donatyre",127,"Vaud","7. Donatire",179,"FALSE","FALSE",TRUE,TRUE,FALSE,35,92,0,0,62,65,2,108,18,1,33,0,"0",93,86,0,167,12,0.0294117647058824,120,487,-0.902213731817009,-52,0.0670391061452514
"185","Donneloye","Yverdon (Ifferten)-Bezirk","Donneloye","19. Yverdon ( Iferten)",6.7140683,46.7429065,"Vaud","362. Donneloye",356,"Vaud","13. Donneloye ",301,"FALSE","FALSE",TRUE,TRUE,FALSE,37,296,17,0,177,173,13,329,19,0,53,1,"0",173,128,4,295,6,0,76,515,-3.07687610428244,55,0.0199335548172757
"186","Duillier","Nyon-Bezirk","Duillier","12. Nyon (Neuss)",6.2367825,46.4095455,"Vaud","236. Duillier",269,"Vaud","15. Duillier",273,"FALSE","FALSE",TRUE,TRUE,FALSE,17,249,1,0,128,143,23,252,19,0,55,0,"0",149,124,19,253,20,0,39,444,-46.0658379838684,-4,0.0732600732600733
"187","Dullit","Rolle-Bezirk","Dully","17. Rolle",6.2971136,46.4322894,"Vaud","330. Dully",161,"Vaud","5. Dullit",175,"FALSE","FALSE",TRUE,TRUE,FALSE,18,139,1,0,87,71,13,143,15,0,42,0,"0",92,83,13,159,16,0,48,404,-40.9170505100006,-14,0.0914285714285714
"188","Echarlens","Greyerz-Bezirk","Echarlens","3. La Gruyere (Greierz)",7.076872,46.645485,"Freiburg","113. Echarlens (Schärlingen)",425,"Freiburg","11. Echarlens",418,"Scharlingen","FALSE",TRUE,TRUE,FALSE,2,401,28,0,221,210,37,1,430,0,94,0,"0",203,215,2,10,408,0,46,723,14.1116486661494,7,0.976076555023923
"189","Echaudens","Morges-Bezirk","Echandens","10. Morges (Morsee)",6.5418995,46.5352022,"Vaud","166. Echandens",425,"Vaud","13. Echaudens",329,"FALSE","FALSE",TRUE,TRUE,FALSE,19,403,1,0,224,202,15,405,21,0,69,0,"0",169,160,12,316,13,0,59,413,-20.1190807265886,96,0.0395136778115502
"190","Echichens","Morges-Bezirk","Echichens","10. Morges (Morsee)",6.4982512,46.5260528,"Vaud","167. Echichens",386,"Vaud","14. Echichens",282,"FALSE","FALSE",TRUE,TRUE,FALSE,20,362,0,0,215,167,3,368,14,0,52,0,"0",183,99,2,281,1,0,91,475,-23.6073413166278,104,0.00354609929078014
"191","Eclagnens","Eschallens-Bezirk","Eclagnens","5. Echallens ( Tscherli1z)",6.5924467,46.6521988,"Vaud","86. Eclagnens",132,"Vaud","9. Eclagnens",112,"FALSE","FALSE",TRUE,TRUE,FALSE,4,125,0,0,65,64,0,127,2,0,26,0,"0",55,57,0,112,0,0,40,598,-14.9875617592589,20,0
"192","Eclepends","Cossonay-Bezirk","Eelepens","4. Cossonay",6.536765,46.5613135,"Vaud","57. Eelepens",491,"Vaud","11. Eclepends",567,"FALSE","FALSE",TRUE,TRUE,FALSE,22,401,64,0,269,218,77,397,90,0,102,0,"0",285,282,36,543,24,0,55,441,-20.0434043191888,-76,0.0423280423280423
"193","Ecotteaux","Oron-Bezirk","Ecoteaux","14. Oron",6.86271,46.5457329,"Vaud","286. Ecoteaux",307,"Vaud","7. Ecotteaux",298,"FALSE","FALSE",TRUE,TRUE,FALSE,9,300,2,0,163,148,2,290,20,0,50,0,"0",157,141,16,279,19,0,126,760,-0.510093339441,9,0.063758389261745
"194","Ecublens","Glane-Bezirk","Ecublens","2. La Gläne",6.8085792,46.6100401,"Freiburg","61. Ecublens (F.)",186,"Freiburg","13. Ecublens",134,"FALSE","FALSE",TRUE,TRUE,FALSE,2,186,1,0,93,96,1,3,186,0,28,0,"0",63,71,0,5,129,0,116,579,0.286269592041386,52,0.962686567164179
"195","Ecublens","Morges-Bezirk","Ecublens","10. Morges (Morsee)",6.5615252,46.5296363,"Vaud","168. Ecublens (Vd.)",969,"Vaud","15. Ecublens",604,"FALSE","FALSE",TRUE,TRUE,FALSE,64,856,48,0,502,470,112,798,167,4,131,0,"0",317,287,10,591,12,0.0296296296296296,21,412,-18.8206444479021,365,0.0199004975124378
"196","Eeasseys, les","Glane-Bezirk","Les Ecasseys","2. La Gläne",6.916662,46.616668,"Freiburg","60. Les Ecasseys",89,"Freiburg","12. Eeasseys, les",77,"FALSE","FALSE",TRUE,TRUE,FALSE,3,84,0,0,49,38,0,0,87,0,12,0,"0",39,38,1,0,77,0,44,912,5.16315054784642,12,1
"197","Eeuvillens","Sanne-Bezirk","Ecuvillens","4. La Sarine ( Saane)",7.083334,46.750004,"Freiburg","161. Ecuvillens (Cüvellingen)",559,"Freiburg","18. Eeuvillens",467,"Cuvellingen","FALSE",TRUE,TRUE,FALSE,17,544,0,0,293,268,1,7,554,0,90,0,"0",243,224,2,4,463,0,84,683,10.4452950646384,92,0.991434689507495
"198","Enney","Greyerz-Bezirk","Enney","3. La Gruyere (Greierz)",7.083325,46.566664,"Freiburg","114. Enney (Zum Schnee)",362,"Freiburg","12. Enney",248,"Zum Schnee","FALSE",TRUE,TRUE,FALSE,1,389,0,0,198,192,4,0,390,0,58,0,"0",121,127,13,1,247,0,273,806,6.55023257507022,114,0.995967741935484
"199","Envy","Orbe-Bezirk","Envy","13. Orbe (Orbach)",6.45836,46.69037,"Vaud","266. Envy",65,"Vaud","13. Envy",87,"FALSE","FALSE",TRUE,TRUE,FALSE,1,68,0,0,40,29,2,67,2,0,25,0,"0",42,45,0,87,0,0,69,727,-22.8642921444143,-22,0
"200","Epalinges","Lausanne-Bezirk","Epalinges","7. Lausanne",6.674199,46.5488573,"Vaud","130. Epalinges",771,"Vaud","5. Epalinges",764,"FALSE","FALSE",TRUE,TRUE,FALSE,17,726,11,0,352,416,55,710,50,0,164,0,"0",373,391,3,750,6,0,152,772,-9.94237760712276,7,0.00793650793650794
"201","Ependes","Sanne-Bezirk","Ependes","4. La Sarine ( Saane)",7.1459803,46.7537683,"Freiburg","162. Ependes (Spinz) (F.)",395,"Freiburg","19. Ependes (Spinz)",304,"Spinz","Spinz",TRUE,TRUE,FALSE,57,339,1,0,218,179,2,42,355,3,47,0,"0",161,143,1,21,283,0.06,130,741,13.1988563065702,91,0.930921052631579
"202","Ependes","Yverdon (Ifferten)-Bezirk","Ependes","19. Yverdon ( Iferten)",6.6081451,46.7428093,"Vaud","363. Ependes (Vd.)",272,"Vaud","14. Ependes",295,"FALSE","FALSE",TRUE,TRUE,FALSE,18,243,8,0,133,136,11,254,15,0,62,0,"0",154,141,2,288,1,0,94,435,-11.0267302605673,-23,0.00346020761245675
"203","Epesses","Ryf-Thal (Lavaux)-Bezirk","Epesses","9. Lavaux (Rifthal)",6.7470097,46.4913835,"Vaud","144. Epesses",391,"Vaud","3. Epesses",430,"FALSE","FALSE",TRUE,TRUE,FALSE,16,370,5,0,185,206,6,375,16,1,85,0,"0",237,193,39,390,40,0.0116279069767442,327,402,-6.29927908033841,-39,0.0930232558139535
"204","Eschiens","Glane-Bezirk","Eschiens","2. La Gläne",6.816669,46.600001,"Freiburg","62. Eschiens",67,"Freiburg","14. Eschiens",80,"FALSE","FALSE",TRUE,TRUE,FALSE,0,63,1,0,38,26,1,5,59,0,16,0,"0",35,45,0,7,73,0,113,604,1.07616889252118,-13,0.9125
"205","Esmonts","Glane-Bezirk","Esmonts","2. La Gläne",6.844437,46.641952,"Freiburg","63. Esmonts",199,"Freiburg","15. Esmonts",136,"FALSE","FALSE",TRUE,TRUE,FALSE,0,201,0,0,94,107,0,0,201,0,26,0,"0",66,70,0,16,120,0,89,825,1.64953104153225,63,0.882352941176471
"206","Essert","Sanne-Bezirk","Essert","4. La Sarine ( Saane)",7.1614985,46.7374062,"Freiburg","163. Essert (Ried) (F.)",206,"Freiburg","20. Essert (Ried)",181,"Ried","Ried",TRUE,TRUE,FALSE,11,196,0,0,112,95,0,4,203,0,38,0,"0",76,105,0,0,181,0,114,805,15.3638908090544,25,1
"207","Essert sous
Champ-vent","Yverdon (Ifferten)-Bezirk","Essert-sous-Champvent","19. Yverdon ( Iferten)",6.5846138,46.7932661,"Vaud","365. Essert-sous-Champvent.",91,"Vaud","15. Essert sous
Champ-vent",108,"FALSE","FALSE",TRUE,TRUE,FALSE,2,89,0,0,45,46,0,91,0,1,23,0,"0",50,58,0,107,1,0.0416666666666667,98,491,-12.8089584161899,-17,0.00925925925925926
"208","Essert-Pittet","Yverdon (Ifferten)-Bezirk","Essert-Pittet","19. Yverdon ( Iferten)",6.5835259,46.7278224,"Vaud","364. Essert-Pittet",131,"Vaud","16. Essert-Pittet",135,"FALSE","FALSE",TRUE,TRUE,FALSE,2,129,0,0,68,63,2,129,2,0,28,0,"0",70,65,2,133,2,0,136,498,-12.8546060195331,-4,0.0148148148148148
"209","Essertes","Oron-Bezirk","Essertes","14. Oron",6.7891283,46.5623699,"Vaud","287. Essertes",171,"Vaud","8. Essertes",177,"FALSE","FALSE",TRUE,TRUE,FALSE,9,163,0,0,85,87,0,171,1,0,37,0,"0",93,84,2,176,1,0,100,731,-1.67245012199128,-6,0.00564971751412429
"210","Essertines","Eschallens-Bezirk","Essertines sur Yverdon","5. Echallens ( Tscherli1z)",6.6394087,46.7155103,"Vaud","87. Essertines s. Yverdon",601,"Vaud","10. Essertines",664,"FALSE","FALSE",TRUE,TRUE,FALSE,26,563,11,0,313,287,14,583,16,1,141,0,"0",345,319,0,642,0,0.00704225352112676,78,596,-8.76185688001953,-63,0
"211","Essertines","Rolle-Bezirk","Essertines sur Rolle","17. Rolle",6.3173032,46.492086,"Vaud","331. Essertines s. Rolle",373,"Vaud","6. Essertines",489,"FALSE","FALSE",TRUE,TRUE,FALSE,13,360,0,0,221,152,17,350,21,0,111,0,"0",261,228,2,486,3,0,66,703,-37.9747969793507,-116,0.00613496932515337
"212","Estavayer-le-
Gibloux","Sanne-Bezirk","Egavayer-le-Giblout","4. La Sarine ( Saane)",7.03333,46.716671,"Freiburg","164. Egavayer-le-Giblout (Stillis am Gibel)",298,"Freiburg","21. Estavayer-le-
Gibloux",228,"Stillis am Gibel","FALSE",TRUE,TRUE,FALSE,6,288,4,0,146,152,9,0,298,0,50,0,"0",98,130,12,2,226,0,133,703,7.65778552555827,70,0.991228070175439
"213","Estavennens","Greyerz-Bezirk","Estavannens","3. La Gruyere (Greierz)",7.10305,46.56504,"Freiburg","115. Estavannens (Estavanning)",303,"Freiburg","13. Estavennens",208,"Estavanning","FALSE",TRUE,TRUE,FALSE,1,298,0,0,161,138,0,0,299,0,43,0,"0",106,102,0,0,208,0,437,807,5.35411410892536,95,1
"214","Estevenens","Glane-Bezirk","Estevenens","2. La Gläne",6.949997,46.66667,"Freiburg","64. Estevenens",194,"Freiburg","16. Estevenens",183,"FALSE","FALSE",TRUE,TRUE,FALSE,0,193,0,0,98,95,0,0,193,0,37,0,"0",81,102,0,0,183,0,88,757,5.52708220802454,11,1
"215","Etagnieres","Eschallens-Bezirk","Etagnieres","5. Echallens ( Tscherli1z)",6.6129185,46.5998975,"Vaud","88. Etagnieres",270,"Vaud","11. Etagnières",272,"FALSE","FALSE",TRUE,TRUE,FALSE,8,245,5,0,151,107,6,165,90,0,66,0,"0",128,144,19,157,115,0,83,633,-14.2202535025275,-2,0.422794117647059
"216","Etoy","Morges-Bezirk","Etoy","10. Morges (Morsee)",6.4192307,46.4860297,"Vaud","169. Etoy",734,"Vaud","16. Etoy",501,"FALSE","FALSE",TRUE,TRUE,FALSE,39,696,1,0,378,360,22,714,23,2,109,0,"0",261,240,8,494,7,0.018018018018018,76,456,-30.4949781512343,233,0.0139720558882236
"217","Faoug","Wiflisburg (Avenches)-Bezirk","Faoug","3. Avenches ( Wiflisburg )",7.0778743,46.9082235,"Vaud","40. Faoug (Pfauen)",424,"Vaud","8. Faoug",429,"Pfauen","FALSE",TRUE,TRUE,FALSE,148,270,4,1,214,209,9,394,29,3,88,0,"0",216,213,15,421,8,0.032967032967033,49,455,-0.848317059962184,-5,0.0186480186480186
"218","Farvagny-le-
Grand","Sanne-Bezirk","Farvagny-le-Grand","4. La Sarine ( Saane)",7.0648066,46.7208446,"Freiburg","165. Farvagny-le-Grand(Grosslinernafh)",443,"Freiburg","22. Farvagny-le-
Grand",367,"Grosslinernafh","FALSE",TRUE,TRUE,FALSE,8,432,0,0,218,222,0,1,439,0,89,0,"0",177,190,1,0,367,0,106,700,9.79073960849269,76,1
"219","Farvagny-le-
Petit","Sanne-Bezirk","Far yagny-le-Petit","4. La Sarine ( Saane)",7.1619719,46.8064773,"Freiburg","166. Far yagny-le-Petit (ileinimernarh)",149,"Freiburg","23. Farvagny-le-
Petit",123,"ileinimernarh","FALSE",TRUE,TRUE,FALSE,0,151,0,0,77,74,3,0,151,0,27,0,"0",61,62,1,0,123,0,92,567,10.044702360729,26,1
"220","Fechy","Aubone-Bezirk","Fechy","2. Aubonne",6.372875,46.47957,"Vaud","22. Fechy",285,"Vaud","7. Fechy",288,"FALSE","FALSE",TRUE,TRUE,FALSE,8,272,1,0,151,130,15,264,17,1,52,0,"0",158,130,10,278,10,0.0188679245283019,220,455,-34.1171506398706,-3,0.0347222222222222
"221","Ferlens","Oron-Bezirk","Ferlens","14. Oron",6.7855468,46.5889426,"Vaud","288. Ferlens",172,"Vaud","9. Ferlens",231,"FALSE","FALSE",TRUE,TRUE,FALSE,2,172,0,0,92,82,0,173,0,0,51,0,"0",121,110,0,229,2,0,56,743,-1.09896098912892,-59,0.00865800865800866
"222","Ferpicloz","Sanne-Bezirk","Ferpicloz","4. La Sarine ( Saane)",7.1646769,46.7477952,"Freiburg","167. Ferpicloz (Pichlen)",155,"Freiburg","24. Ferpicloz",154,"Pichlen","FALSE",TRUE,TRUE,FALSE,35,118,0,0,83,70,0,26,127,5,25,0,"0",68,86,8,28,126,0.166666666666667,108,777,14.5938874037707,1,0.818181818181818
"223","Ferreires","Cossonay-Bezirk","Ferreyres","4. Cossonay",6.4856196,46.6583354,"Vaud","58. Ferreyres",161,"Vaud","12. Ferreires",177,"FALSE","FALSE",TRUE,TRUE,FALSE,6,149,6,0,93,68,7,149,11,0,36,0,"0",93,84,1,176,1,0,85,584,-21.8824790860297,-16,0.00564971751412429
"224","Fetigny","Broye-Bezirk","Fetigny","1.La Broye",6.9164261,46.7988384,"Freiburg","16. Fetigny (Fetenach)",368,"Freiburg","16. Fetigny",294,"Fetenach","FALSE",TRUE,TRUE,FALSE,10,364,0,0,198,176,9,21,353,0,61,0,"0",143,151,4,1,293,0,34,461,0.551205628911079,74,0.996598639455782
"225","Fey","Eschallens-Bezirk","Fey","5. Echallens ( Tscherli1z)",6.68168,46.67606,"Vaud","89. Fey",502,"Vaud","12.Fey",494,"FALSE","FALSE",TRUE,TRUE,FALSE,15,478,5,0,252,246,7,485,13,0,96,0,"0",258,236,1,493,1,0,51,630,-7.92173705274397,8,0.00202429149797571
"226","Fiez","Grandson-Bezirk","Fiez","6. Grandson (Grandsee)",6.5538661,46.8665287,"Vaud","112. Fiez",344,"Vaud","6. Fiez",336,"FALSE","FALSE",TRUE,TRUE,FALSE,60,288,0,2,160,192,19,344,7,3,67,0,"0",184,152,9,330,6,0.0428571428571429,180,1436,-14.887276119072,8,0.0178571428571429
"227","Flaugeres","Vivisbach-Bezirk","Fiaugeres","7. La Veveyse ( Vivisbach)",6.883335,46.583334,"Freiburg","274. Fiaugeres",286,"Freiburg","7. Flaugeres",276,"FALSE","FALSE",TRUE,TRUE,FALSE,0,288,0,0,140,148,1,0,288,4,43,0,"0",130,146,0,4,272,0.0851063829787234,117,877,1.44568088345347,10,0.985507246376812
"228","Font","Broye-Bezirk","Font","1.La Broye",6.8228778,46.83641,"Freiburg","17. Font",215,"Freiburg","17. Font",262,"FALSE","FALSE",TRUE,TRUE,FALSE,4,214,0,0,104,114,0,8,210,2,52,0,"0",121,141,3,13,249,0.037037037037037,152,456,4.09805656491824,-47,0.950381679389313
"229","Fontaines","Grandson-Bezirk","Fontaines sur Gr","6. Grandson (Grandsee)",6.2395696,46.423306,"Vaud","113. Fontaines s. Gr",170,"Vaud","7. Fontaines",206,"FALSE","FALSE",TRUE,TRUE,FALSE,10,159,0,0,90,79,0,166,1,0,48,0,"0",111,95,0,204,2,0,75,449,-45.4405711838402,-36,0.00970873786407767
"230","Fontanzier","Grandson-Bezirk","Fontanezier","6. Grandson (Grandsee)",6.6536573,46.8536164,"Vaud","114. Fontanezier",123,"Vaud","8. Fontanzier",145,"FALSE","FALSE",TRUE,TRUE,FALSE,0,121,0,0,60,61,0,120,1,0,31,0,"0",90,55,0,145,0,0,546,850,-7.1950730651827,-22,0
"231","Forel","Broye-Bezirk","Forel","1.La Broye",6.888342,46.876114,"Freiburg","18. Forel (F.)",175,"Freiburg","18. Forel",174,"FALSE","FALSE",TRUE,TRUE,FALSE,3,176,0,0,105,74,0,3,176,0,35,0,"0",81,93,1,5,169,0,72,445,1.15712455420326,1,0.971264367816092
